"Gender","ESCS","METASUM","HOMEPOS","ICTRES","JOYREAD","PV1READ"
1,-0.3029,0.5058,-0.3541,-0.149,1.6882,348.56
1,-0.3643,0.5058,-0.2419,-0.3586,-0.6909,499.66
1,1.2195,-1.1713,0.7021,-0.3586,0.5421,441.67
1,-0.1505,-1.1713,0.7021,1.2041,-0.6909,456.21
1,-1.7786,-1.5905,-1.2566,-1.8035,-0.0441,410.05
1,0.2434,0.925,0.0976,0.3453,0.8127,374.7
1,-0.1671,0.0865,-0.0765,-0.3586,1.6882,557.97
1,1.2096,-0.3327,1.5475,1.2041,1.118,502.84
1,-0.0712,0.925,-0.8378,-1.1171,-1.1624,470.27
1,1.1333,0.0865,0.4835,-0.3586,0.1798,633.28
1,0.8707,-1.5905,0.4835,1.2041,0.1471,382.64
1,-0.6595,-2.0098,-0.978,0.3453,0.2959,394.32
1,0.148,0.0865,-0.5495,-1.1171,-1.2973,374.78
1,0.7971,0.5058,0.7021,0.3453,-0.4746,556.3
2,-0.2851,1.3443,-0.2419,-1.1171,-0.5824,578.22
2,0.1669,-1.5905,-0.6956,-1.8035,-1.4461,392.79
2,-0.8484,-2.0098,-0.3986,-0.3586,-0.3675,288.65
2,-0.0456,0.5058,0.0976,0.3453,-0.3675,594.25
2,0.6813,-1.5905,-0.3986,0.3453,-1.8161,377.32
2,-0.5454,NA,-1.5409,-2.7224,-0.8022,357.44
2,-0.6175,NA,-0.5495,-0.3586,-3.1416,373.31
2,-0.9079,0.5058,-0.5495,-2.7224,0.9601,472.48
2,0.8925,0.0865,-0.3986,-0.3586,-1.6151,495.08
2,-0.3875,0.0865,-0.6956,-0.3586,-0.4746,421.09
2,-0.1575,0.5058,0.4835,-1.1171,-0.5824,475.44
2,-0.1022,0.925,-1.1173,-2.7224,-0.3675,649.97
2,-0.9655,0.5058,-0.6956,-2.7224,-1.0365,372.67
2,-0.0248,1.3443,0.2843,-0.3586,-0.1533,580.94
2,0.1065,0.925,0.4835,1.2041,-1.8161,446.18
2,-0.7214,-1.1713,-0.0765,-0.3586,-0.3675,417.88
2,-0.3549,0.0865,-0.5495,-0.3586,-0.6909,357.6
2,-1.1632,-2.0098,-1.3978,-2.7224,-1.4461,355.35
2,0.1108,0.0865,-0.8378,-0.3586,-1.0365,563.47
2,1.5293,-0.752,0.4835,-0.3586,-1.4461,530.44
2,0.7637,-1.1713,0.4835,-0.3586,-1.4461,390.06
2,0.0774,-1.5905,0.4835,-0.3586,-0.3675,363.13
1,-0.1952,1.3443,-0.5495,-2.7224,-0.2604,482.42
1,0.6908,-0.752,0.0976,-1.1171,0.8127,504.35
1,1.2459,-0.3327,0.7021,1.2041,-0.485,540.73
1,1.4532,0.5058,1.9644,1.2041,1.289,455.81
1,0.1593,0.5058,0.4835,-0.3586,0.6743,445.64
1,0.5971,-0.3327,-0.0765,-0.3586,1.4768,410.77
1,0.0537,-0.3327,0.4835,0.3453,2.2383,602.37
1,-0.3536,-0.752,-0.5495,-1.1171,0.2959,423.95
1,-0.1143,-1.1713,-0.0765,-0.3586,-0.0441,408.86
1,-0.5755,-1.1713,-0.2419,0.3453,1.9344,568.45
1,1.6908,-1.5905,1.9644,0.3453,1.4768,549.94
1,-0.7886,0.5058,-1.1173,-0.3586,-1.0365,477.42
1,-1.013,-1.5905,-1.2566,-1.8035,-1.2973,366.2
1,0.5365,-1.1713,-0.6956,-1.1171,1.118,501.09
1,0.6318,NA,0.4835,-0.3586,0.1798,498.23
1,-0.5428,0.925,-0.3986,-0.3586,0.2959,452.71
1,-0.6352,0.925,-1.3978,-1.8035,0.8127,555.74
1,-0.2819,0.5058,-0.6956,-1.8035,3.495,506.25
1,0.2913,-1.5905,0.4835,-0.3586,-1.0365,441.67
1,-0.0328,-1.1713,-0.3986,-2.7224,0.417,473.28
2,0.6908,0.0865,0.0976,-0.3586,-0.0441,575.57
2,0.1345,-1.1713,-0.2419,-0.3586,-0.8022,454.36
2,-0.5753,0.0865,-0.978,-2.7224,-0.0441,434.24
2,-0.4435,0.0865,-0.2419,-0.3586,-0.3675,523.78
2,-0.5755,0.0865,-0.2419,0.3453,1.9344,498.29
2,0.9453,0.5058,0.9439,0.3453,1.118,467.59
2,-0.3096,-0.752,0.0976,0.3453,-0.9169,415.24
2,1.5297,-0.752,2.5602,1.2041,0.2959,498.45
2,0.5893,1.3443,-0.6956,-1.8035,0.9601,557.05
2,-0.7337,0.0865,-0.978,-1.1171,-1.4461,423.57
2,-0.3638,1.3443,0.0976,-0.3586,1.9344,582.63
2,0.8191,-0.3327,1.2196,-0.3586,-0.5824,497.09
2,-0.5489,0.5058,-0.978,-0.3586,-1.1471,484.42
2,0.7637,-0.3327,0.4835,-0.3586,-0.6909,377.32
2,-0.236,-2.0098,0.2843,-1.1171,-0.5824,502.14
2,0.8942,0.0865,1.5475,1.2041,-0.4746,601.06
2,0.1887,-0.752,-0.2419,-0.3586,0.1798,515.53
2,0.0177,-1.5905,-0.0765,1.2041,-0.5824,344.13
1,-0.8023,0.5058,-0.5495,0.3453,-0.3675,499.1
1,0.1065,0.0865,0.4835,-0.3586,-0.2604,456.52
1,-0.7543,0.925,-0.6956,-0.3586,0.8127,649.32
1,-0.3894,-1.5905,-0.8378,-1.1171,-1.4461,343.4
1,-1.2988,-2.0098,-1.5409,-1.8035,-0.3675,360.64
1,0.2552,1.3443,1.1954,0.3453,-0.0441,370.17
1,0.1868,0.925,-1.1173,-1.1171,-0.3675,532.79
1,0.0678,-0.3327,-0.0765,-0.3586,0.417,434.04
1,-0.0984,-2.0098,0.0976,0.3453,0.5421,481.63
1,0.5443,0.0865,-0.0765,-0.3586,-0.9169,531.43
1,-0.9343,0.925,-0.5495,-1.1171,-0.6909,500.61
1,0.1316,-0.3327,0.4835,0.3453,-1.0365,511.26
1,-0.7952,-0.752,0.7021,-0.3586,-0.2604,497.28
1,0.1269,1.3443,-0.3986,-0.3586,2.2383,606.98
2,-1.0216,-1.5905,-0.8378,-1.1171,-3.2265,421.65
2,-0.395,0.5058,0.4835,-0.3586,0.0665,441.69
2,-0.8428,-0.3327,-0.3174,-2.3038,0.2959,559.38
2,-0.6521,0.0865,-1.8389,-2.7224,-0.5824,416.2
2,-1.8167,0.0865,-1.688,-1.8035,-3.2265,435.2
2,-0.4139,0.5058,-0.6956,-0.3586,-0.8022,316.31
2,1.3971,0.5058,1.2196,0.3453,-1.6151,380.6
2,0.8714,-1.5905,0.2843,-0.3586,-0.2604,493.64
2,-1.141,0.0865,-0.2419,-0.3586,-0.4746,529.23
2,-1.2728,0.5058,-0.978,-1.1171,-0.8022,362.97
2,0.2906,-1.1713,0.2843,1.2041,-1.8161,467.99
2,0.2429,-0.752,-0.2419,-0.3586,-0.4746,611.41
2,-0.1664,-2.0098,-1.5409,-1.1171,-1.1624,438.4
2,0.4289,1.3443,0.7021,1.2041,-1.0365,636.82
2,0.7373,0.5058,0.4835,0.3453,0.2959,629.92
2,-1.0068,-2.0098,-0.3986,-0.3586,2.2383,468.39
2,0.8789,0.5058,0.7756,-0.3586,-0.2604,338.28
1,-1.5563,NA,-1.2566,-2.7224,-2.0366,315.04
1,-1.3744,0.5058,-1.3978,-2.7224,0.1798,477.57
1,0.608,0.0865,-0.2419,0.3453,-1.2973,319.09
1,-0.9369,-1.5905,-0.0765,0.3453,-1.6151,476.14
1,0.2867,-2.0098,-0.3986,0.3453,0.0665,443.26
1,-1.1855,-1.5905,-0.0765,-0.3586,-0.2604,168.55
1,0.7663,-1.5905,1.2196,0.3453,-0.5824,459.86
2,-1.8409,-1.1713,-2.514,-2.7224,-0.2604,409.87
1,-0.9713,-0.752,-0.978,-1.1171,0.0665,411.72
1,-0.026,-0.752,-1.688,-1.8035,-1.1624,422.52
1,0.6658,0.5058,0.0976,0.3453,-0.0441,541.29
1,-0.5381,NA,-0.5495,-0.3586,-0.9134,315.6
2,-0.5053,0.5058,-0.3986,-0.3586,-0.6909,374.99
2,-0.6802,-0.752,-1.1173,-0.3586,-0.2604,357.76
2,0.0016,-2.0098,0.2843,-0.3586,-0.5824,271.74
2,0.053,-1.5905,0.2843,-0.3586,-0.5824,303.08
2,NA,NA,NA,NA,NA,432.87
2,0.0151,NA,0.0976,-1.1171,-0.2604,299.56
2,-0.311,1.3443,0.0976,-0.3586,1.6882,418.12
2,0.5893,NA,-0.6956,-0.3586,-0.5824,380.6
2,0.0691,NA,-0.0765,-0.3586,0.5421,261.56
2,-2.2792,-2.0098,-2.928,-2.7224,-1.8161,414.27
2,-0.9734,-0.3327,-1.1173,-2.7224,-0.8022,437.12
2,-0.0984,1.3443,0.0976,-0.3586,0.417,482.34
2,-0.5647,-2.0098,-0.5495,-0.3586,0.1798,466.3
2,0.1135,-0.3327,0.7021,0.3453,-0.2604,378.04
2,-0.2677,0.0865,-0.3986,-1.1171,-0.1533,274.78
2,-0.7867,0.0865,-0.2419,-0.3586,0.1798,529.15
2,-1.0216,-0.3327,-0.8378,-1.1171,-0.6909,399.04
2,-1.4243,NA,-1.2566,-2.7224,-0.8022,367.3
2,NA,0.5058,0.0976,0.3453,-0.2729,325.21
2,0.8759,-1.5905,-0.0765,-0.3586,-0.5824,310.78
2,NA,NA,NA,NA,NA,328.5
1,0.6852,0.0865,0.2843,0.3453,-0.5824,398.77
1,0.4289,-2.0098,0.7021,1.2041,0.5421,600.39
1,1.9257,0.0865,2.5602,1.2041,0.6743,566.94
1,0.1329,-2.0098,0.4835,1.2041,-0.5824,492.83
1,-0.8091,-2.0098,-1.8389,-1.8035,0.9601,565.04
1,-0.0984,0.925,0.0976,-1.1171,0.417,462.32
1,1.0875,-0.752,0.7021,1.2041,-0.4746,479.8
1,-0.5845,0.0865,-0.3986,-0.3586,-0.3675,511.02
1,-0.3008,-0.752,-0.5495,-0.3586,-1.4461,428.72
1,0.7186,-0.3327,0.0976,-0.3586,3.495,606.59
1,1.1597,-0.752,0.4835,1.2041,1.118,489.97
1,-0.1575,-0.752,0.4835,-0.3586,-1.8161,440.95
1,-1.2623,0.925,-0.5495,-1.1171,-0.1533,473.28
1,-1.1318,-0.752,-1.1173,-1.1171,NA,437.06
1,0.4464,0.0865,0.9439,1.2041,-0.6909,373.11
1,0.3081,-0.3327,-0.0765,-0.3586,1.6882,488.22
1,-1.155,-0.3327,-0.0765,0.3453,-0.4746,544.38
1,0.053,-2.0098,0.2843,0.3453,-0.0441,548.12
2,-0.7428,0.0865,-0.3986,-0.3586,-0.5824,461.81
2,-0.5489,-1.5905,-0.978,-1.1171,-0.9169,448.35
2,-0.7343,0.5058,-0.5495,-1.1171,-0.8022,357.68
2,-1.3107,-2.0098,-1.8389,-2.7224,-1.2973,364.65
2,0.7233,-0.752,0.381,0.3453,-1.8161,394.07
2,0.3081,-0.752,-0.0765,-0.3586,-1.6151,456.76
2,0.3962,0.5058,0.2843,0.3453,0.6743,512.32
2,0.6151,1.3443,0.7021,0.3453,-0.4746,513.68
2,0.6915,0.925,0.7021,-0.3586,1.289,560.26
2,1.4571,0.925,0.7021,0.3453,-0.0441,576.69
2,-0.2149,-2.0098,-0.3986,0.3453,-0.6909,438.48
2,0.5429,0.5058,-0.0765,1.2041,-0.6909,403.45
2,0.9819,-0.752,0.7021,0.3453,-1.4461,452.03
2,0.7094,0.925,1.5475,0.3453,-0.3675,536.93
2,-0.0829,0.5058,-0.3986,-0.3586,-1.4461,427.26
2,-0.6934,-0.3327,0.4632,0.3453,-1.8161,442.57
1,-1.0216,0.5058,-0.8378,-1.8035,0.5421,399.72
1,1.4567,-1.5905,0.0986,-0.3586,0.1798,340.7
1,-0.1424,-0.752,-0.5495,-0.3586,1.118,364.37
1,-0.2323,-1.1713,-0.2419,-0.3586,-0.2604,393.05
1,-0.1557,-0.3327,-0.978,-0.3586,-0.3675,300.26
1,-0.5906,NA,0.2552,-0.149,0.2215,407.35
1,-0.2757,0.5058,-0.5495,-0.3586,-0.1533,375.49
1,0.0728,-2.0098,-0.3986,0.3453,-1.2973,381.85
1,0.5968,-0.3327,-0.5495,-1.8035,-0.6909,493.94
1,-1.0216,-1.5905,-0.8378,-0.3586,0.5421,455.17
1,-0.2851,0.925,-0.2419,-0.3586,0.8127,553.68
1,-0.0206,0.0865,0.0976,-1.1171,-1.4461,261.58
1,1.1069,0.5058,0.4835,0.3453,1.6882,535.57
1,0.6318,1.3443,0.4835,1.2041,0.0665,644.16
1,-0.3536,1.3443,-0.5495,-1.1171,-0.1533,551.61
1,-0.1047,-1.1713,0.4835,0.3453,0.9601,520.79
1,0.5289,0.925,0.4835,0.3453,0.1798,417.28
1,-1.0663,0.5058,-0.5495,0.3453,-1.8161,540.41
1,-0.1254,0.0865,0.7021,-0.3586,-0.0441,470.42
2,0.427,NA,-0.3706,-1.1171,0.0665,332.9
2,NA,-0.752,-0.978,-1.1171,-0.8022,346.61
2,-1.0262,-0.3327,-1.1173,-1.1171,-1.2973,292.26
2,0.4268,-0.752,0.0976,-0.3586,-0.2604,406.5
2,1.2357,0.925,0.9439,0.3453,-0.0441,576.37
2,0.284,-0.3327,-0.3986,-0.3586,-0.2604,482.02
2,-0.3333,-0.3327,-0.6956,-1.1171,-0.8022,380.92
2,1.2885,-0.3327,0.9439,0.3453,-2.4469,435.2
2,1.8195,1.3443,1.2196,1.2041,-0.4746,500.53
2,-0.0551,-0.3327,0.9439,1.2041,0.0665,408.9
2,-0.7326,-0.3327,-0.8378,-1.8035,0.2959,465.58
2,0.9666,NA,0.9981,0.3453,-0.8022,412.59
2,0.342,1.3443,0.2843,-0.3586,-1.4461,440.73
2,2.1924,0.5058,1.9644,1.2041,0.5421,613.33
1,0.3037,-2.0098,-0.5495,0.3453,1.4768,534.45
2,1.1628,1.3443,1.9644,1.2041,-0.6909,423.81
1,2.3898,0.5058,3.7374,1.2041,3.495,652.74
1,2.4426,1.3443,3.7374,1.2041,-0.3675,662.27
1,0.902,1.3443,0.0976,1.2041,0.8127,594.67
1,1.2624,1.3443,1.5475,0.3453,1.4768,624.22
1,0.9484,0.5058,1.2196,1.2041,-0.1533,600.55
1,0.8796,-0.3327,0.8443,-0.3586,1.289,533.02
1,0.9284,0.5058,0.0976,0.3453,-0.4746,637.33
1,1.5264,0.5058,1.5475,1.2041,0.2959,609.76
1,0.9453,0.925,0.9439,0.3453,0.5421,687.14
1,0.7372,1.3443,1.5475,1.2041,2.6632,635.5
1,1.3971,0.925,1.2196,0.3453,0.9601,626.92
1,-0.6212,0.0865,-0.0901,0.3453,0.0665,698.82
1,-0.5048,1.3443,0.7021,-0.3586,0.8127,511.89
1,0.8133,0.5058,0.9439,1.2041,0.6743,607.14
1,1.2459,-2.0098,0.7021,0.3453,3.495,676.1
1,1.2885,-0.3327,0.9439,0.3453,0.5421,624.94
2,0.7394,0.5058,0.2843,0.3453,-0.4746,468.87
2,1.021,1.3443,1.2699,1.1753,-0.4746,647.24
2,0.3247,0.925,0.7021,1.2041,0.417,558.17
2,0.7634,-0.3327,0.4826,-0.3586,-0.6909,501.9
2,0.4109,-0.3327,-0.0765,-1.1171,-0.8022,552.96
2,0.6852,1.3443,0.2843,1.2041,0.9601,593.77
2,-0.8547,0.5058,-1.2566,-1.1171,-3.2265,613.81
2,1.1332,-1.5905,1.2196,0.3453,-1.6151,456.36
2,1.4796,-2.0098,1.9644,1.2041,0.417,497.09
2,0.0786,0.5058,1.2196,1.2041,0.2959,565.39
2,1.1568,0.925,1.5475,-0.3586,-0.9169,609.8
2,1.2374,NA,1.5475,1.2041,0.0665,555.45
2,1.6116,0.5058,1.9644,1.2041,1.4768,649.97
2,1.0012,0.0865,1.5475,0.3453,-0.1533,571.56
2,1.7964,-1.5905,1.9644,1.2041,-1.6151,544.23
1,-0.9713,0.5058,-0.978,-1.1171,-0.8022,493.94
1,1.2885,-0.3327,0.9439,1.2041,-0.0441,559
1,-0.2459,-0.752,-0.3986,0.3453,0.2959,488.3
1,-0.248,-0.3327,-0.5495,-1.1171,0.5421,441.35
1,0.2773,0.0865,-0.5495,-0.3586,0.2959,578.54
1,0.2539,0.5058,-0.0765,0.3453,-0.3675,440.16
1,-0.7601,0.5058,-0.978,-1.1171,0.8857,514.59
1,-0.7339,0.5058,-0.2419,-0.3586,-1.2973,477.97
1,0.7605,0.925,0.9439,1.2041,3.495,727.97
1,1.1139,1.3443,0.7021,1.2041,0.5421,572.66
1,-1.0863,0.5058,0.0976,0.3453,1.118,710.97
2,0.5788,0.5058,1.2196,-0.3586,1.118,518.89
2,0.5971,-0.752,-0.0765,-0.3586,-0.0441,456.2
2,-0.7848,-0.3327,0.0976,0.3453,-0.8022,735.91
2,-0.4435,-0.3327,-0.2419,-0.3586,1.289,463.5
2,-0.7576,-2.0098,-0.8378,-1.1171,-1.6151,465.58
2,0.0762,-2.0098,-1.3978,0.3453,-1.6151,471.27
2,0.3684,-0.3327,0.2843,0.3453,-0.5824,535.73
2,0.6915,0.5058,0.7021,1.2041,0.6743,626.16
2,0.1269,0.0865,-0.3986,-0.3586,-0.4746,465.58
2,0.9548,0.925,0.0976,0.3453,-0.1533,720.03
2,0.6594,0.925,1.2196,0.3453,0.2959,653.81
1,0.1108,0.925,-0.8378,-0.3586,-0.0441,363.66
1,-0.9343,-1.5905,-0.5495,-1.1171,-0.5824,424.43
1,0.3235,-0.3327,0.7021,-0.3586,0.0665,427.13
1,-1.0769,-0.3327,-0.978,-2.7224,0.8127,503.15
1,-0.0099,-0.3327,-1.1173,-1.1171,-0.1533,466.93
1,0.5128,0.5058,-0.2419,-1.1171,1.9344,469.47
1,0.6025,-2.0098,1.5475,1.2041,-0.2604,322.51
1,-0.0206,0.0865,0.0976,0.3453,0.6743,433.96
1,0.0537,-2.0098,0.4835,-0.3586,NA,450.96
1,-1.3694,-2.0098,-1.1173,-0.3586,-0.6909,385.9
1,-1.0399,0.5058,-0.5495,-0.3586,1.118,492.51
1,0.4373,0.0865,-0.0765,-0.3586,0.8127,511.73
1,2.1132,0.5058,1.9644,0.3453,0.8127,560.59
1,0.2092,-0.3327,1.5475,1.2041,3.495,541.44
1,0.7637,-0.3327,0.4835,0.3453,1.4768,456.21
1,0.1095,1.3443,-0.2419,-0.3586,0.2959,472.73
1,0.2461,0.925,-0.6956,-0.3586,-0.0441,450.64
1,-0.1281,0.925,-0.2419,-0.3586,0.2959,396.55
2,-1.0262,-0.3327,-1.1173,-0.3586,-1.0365,324.81
2,-0.0815,-0.752,0.9439,0.3453,-0.0441,411.95
2,0.1095,0.5058,-0.2419,0.3453,0.417,443.86
2,0.3414,-1.5905,0.4835,0.3453,0.417,482.26
2,0.0441,-0.752,-0.0765,1.2041,-0.0441,419.32
2,0.482,-0.3327,0.6393,-0.6463,-0.6909,364.57
2,-0.9582,NA,-0.9026,-1.5357,-2.9413,595.77
2,1.1061,0.925,0.9439,1.2041,-0.0441,434.4
2,-0.2677,-0.752,-0.3986,-0.3586,-0.0441,251.21
2,-0.4261,-2.0098,-0.3986,-0.3586,-0.3675,430.95
2,0.4777,-1.5905,-0.2419,-1.1171,0.0665,588.64
2,-0.0211,-0.752,-0.2419,-0.3586,-0.8022,467.43
2,0.0336,-0.752,0.0976,-0.3586,0.0665,346.13
2,2.1924,0.5058,1.9644,0.3453,0.6743,554.97
2,1.021,NA,0.4835,0.3453,0.0665,355.03
2,1.5033,-0.3327,2.5602,1.2041,0.417,455.96
2,1.0875,-1.5905,0.7021,0.3453,0.5421,418.44
2,-0.5489,0.5058,-0.978,-1.8035,0.0665,421.49
1,-0.4492,0.925,0.4835,1.2041,3.495,427.21
1,0.0534,-0.752,-1.1173,-1.1171,-1.0365,386.14
1,-0.6175,-2.0098,-0.5495,-0.3586,-1.2973,543.99
1,-0.7339,0.5058,-0.2419,-0.3586,0.417,397.34
1,-0.1671,-0.752,-0.0765,0.3453,-0.6909,408.86
1,0.5835,0.5058,-0.978,1.2041,0.0665,438.17
1,-0.1807,0.0865,-0.978,-2.7224,0.3474,458.19
1,0.5243,0.5058,0.9439,1.2041,-1.8161,429.04
1,0.3104,-1.5905,-0.3986,0.3453,-0.9169,366.04
1,0.8209,-2.0098,-0.2419,-1.1171,-0.5824,378.04
1,-0.5225,-0.3327,-0.978,-1.1171,-0.9169,373.91
1,-0.0051,1.3443,-0.3986,-1.1171,-0.0441,646.31
1,0.2526,0.5058,-0.0765,-0.3586,-1.0365,520.55
1,-0.3638,0.0865,0.0976,-0.3586,-0.6909,448.82
1,0.5268,-0.752,0.2843,0.3453,0.1798,370.25
1,-0.3255,0.5058,-0.0765,-0.3586,0.0665,611.51
1,0.2089,1.3443,0.9439,-0.3586,0.0665,529.29
1,0.2899,-0.3327,0.4835,-0.3586,0.0665,435.23
1,-0.0512,-0.3327,0.2843,-0.3586,-1.1624,364.37
1,-0.3583,-2.0098,-0.6956,-0.3586,-1.1624,492.35
1,-0.8428,0.5058,-1.1173,-2.7224,-1.8161,344.19
1,0.4732,0.0865,1.2196,1.2041,0.417,432.93
2,1.1333,-0.752,0.4835,0.3453,-0.4746,315.27
2,0.7855,-0.752,-0.3986,-0.3586,-3.2265,432.87
2,0.1906,-2.0098,0.0976,-1.1171,0.1798,518.65
2,-0.688,-1.1713,-1.3978,-2.7224,-0.9169,368.5
2,0.0349,0.925,-0.6956,-2.7224,0.9601,487.31
2,-1.1318,-0.3327,-1.1173,-1.8035,-0.5824,328.17
2,-0.5006,-0.752,0.4835,-0.3586,-0.4746,406.42
2,1.3443,0.5058,1.2196,0.3453,0.0665,529.07
2,0.1857,-2.0098,0.4835,0.3453,-1.4461,352.95
2,-0.6811,-0.3327,-0.2419,-0.3586,-0.6909,449.23
2,-0.4996,-1.1713,-1.1173,-1.1171,-0.2604,389.42
2,-1.3327,-0.3327,-1.3978,-2.7224,2.2383,497.81
2,-0.1499,-1.5905,-0.6956,-1.1171,-0.5824,509.99
2,0.9034,-2.0098,0.1682,-0.3586,-0.6909,431.59
1,0.9291,0.0865,0.7021,1.2041,0.5421,637.01
1,1.9633,0.925,1.5843,0.3453,1.4768,668.55
1,0.0441,-1.5905,-0.0765,-1.1171,0.9601,553.84
1,0.4817,0.5058,0.7021,0.3453,0.1798,506.57
1,-1.2711,0.5058,0.0976,-0.3586,-0.1533,418.47
1,0.8473,0.0865,-0.2419,0.3453,-0.5824,499.66
1,1.7108,0.5058,0.9439,-0.3586,-0.0441,595.78
1,0.8209,0.925,-0.2419,-0.3586,-0.8022,514.99
1,0.0794,-1.1713,0.2843,0.3453,-0.3675,385.82
1,1.9521,-0.752,2.5602,0.3453,-1.0365,500.93
1,0.6318,-1.1713,0.4835,0.3453,-1.2973,373.19
1,0.284,0.925,-0.3986,0.3453,-0.1533,556.86
1,1.0012,0.925,1.2196,0.3453,1.4768,617.87
1,-0.0748,-2.0098,0.0976,1.2041,-0.8022,467.25
1,0.8397,1.3443,0.9439,1.2041,0.2959,594.11
2,0.3761,0.5058,0.7021,0.3453,-1.2973,313.99
2,0.4701,NA,-0.3986,-0.3586,-1.0365,444.66
2,1.1069,0.5058,0.4835,-0.3586,1.118,563.39
2,1.5264,0.925,1.5475,0.3453,1.289,619.1
2,1.0277,NA,0.4835,-0.3586,-2.4469,446.58
2,0.4979,0.0865,0.9439,1.2041,0.9601,657.98
2,-1.1017,0.5058,-2.7113,-2.7224,1.118,539.74
2,-0.236,-0.3327,0.2843,-1.1171,-0.1533,587.92
2,0.2617,-1.5905,0.9439,0.3453,-2.4469,331.54
2,1.0321,1.3443,-0.2419,-0.3586,-0.2604,551.36
2,0.4796,0.925,0.0976,-0.3586,-1.1624,514.8
2,-0.3089,0.0865,0.7021,0.3453,0.417,585.11
2,0.8861,-2.0098,-0.0765,-0.3586,-2.072,477.21
2,-0.8992,0.925,-1.3978,-0.3586,-2.072,483.46
2,0.9453,0.925,0.9439,-0.3586,-0.2604,521.86
2,0.9994,-0.752,0.9439,-0.3586,0.6743,677.62
2,2.3481,0.0865,2.5602,1.2041,0.1798,594.57
1,-0.7214,-2.0098,-0.0765,-1.1171,2.6632,485.92
1,-0.4478,0.5058,0.4835,0.3453,-0.0441,438.97
1,-1.2988,-2.0098,-1.5409,-2.7224,2.2383,547.96
1,-1.3744,-2.0098,-1.3978,-1.1171,1.4768,516.34
1,0.998,-2.0098,0.0976,0.3453,1.289,282.79
1,-1.5858,-1.1713,-1.8389,-1.8035,-0.9169,399.8
1,0.1101,0.0865,-0.3038,-1.8035,0.2959,486.71
1,-0.7428,-0.3327,-0.3986,-0.3586,-0.8022,403.3
1,0.922,0.5058,1.2196,-0.3586,1.289,418.95
1,-1.0769,-1.5905,-0.978,-1.1171,-0.4746,395.83
1,0.6685,0.5058,-0.6956,0.3453,-1.1624,525.16
1,-1.0332,-0.752,-0.3986,-1.1171,-0.5824,407.67
1,-0.0829,0.925,-0.3986,-0.3586,0.1798,524.84
1,-0.4686,1.3443,-0.8378,-1.1171,1.9344,573.3
1,-0.7867,-0.3327,-0.2419,-0.3586,0.9601,518.41
1,-0.688,1.3443,-1.3978,-1.8035,1.289,542.79
1,-0.5545,-1.5905,-1.2566,-0.3586,-0.6909,335.3
1,-0.3536,-1.5905,-0.5495,-1.1171,-1.4461,344.59
1,-1.5104,-0.3327,-0.978,-1.1171,0.8127,504.19
2,0.1811,-0.3327,-0.3986,-1.1171,-0.6909,378.92
2,0.5429,-2.0098,-0.0765,-0.3586,-0.2604,461.25
2,-0.0408,NA,0.7795,-0.3586,0.9212,286.41
2,-2.4359,0.5058,-2.159,-2.7224,-1.0365,391.27
2,-0.9342,0.5058,0.4835,0.3453,-0.3675,379.8
2,0.5104,-0.752,-0.5495,-1.1171,-0.2604,520.42
2,-0.3638,NA,0.0976,0.3453,0.0665,422.93
2,-0.3268,-2.0098,-0.0765,-0.3586,0.1798,386.22
2,-0.4145,-2.0098,0.7021,-0.3586,-0.0441,298.99
2,0.4289,-0.3327,0.7021,-0.3586,1.118,496.45
2,0.4817,0.0865,0.7021,0.3453,-0.3675,496.13
2,0.3081,-1.1713,-0.0765,-0.3586,0.8127,547.03
2,0.0954,0.5058,0.4835,0.3453,-0.9169,537.73
2,-0.3008,-0.3327,-0.5495,-1.1171,NA,416.84
2,0.1359,0.5058,-0.2419,-0.3586,-1.0699,296.03
2,0.0133,0.0865,-0.5495,1.2041,-1.4461,308.77
2,0.1128,0.5058,0.0976,-1.1171,0.2959,271.66
2,-2.8262,0.5058,-1.8389,-2.7224,-0.3675,479.93
1,0.3581,-1.1713,-0.0765,-0.3586,-1.0365,326
1,-0.2632,0.0865,1.2196,0.3453,-1.8161,385.5
1,0.6338,0.5058,0.2843,1.2041,-0.4746,527.54
1,-0.9079,-0.752,-0.5495,-1.1171,-0.1533,380.34
1,-0.3423,0.0865,0.4835,0.3453,-0.6909,516.1
1,-1.0171,-2.0098,-1.2566,-1.8035,0.0665,411.24
1,0.7649,-1.1713,1.2196,-0.3586,-0.9169,412.75
1,-0.2991,0.0865,-0.0765,0.3453,-1.2973,487.74
2,1.5792,-1.5905,1.5475,0.3453,-0.9169,605.31
1,0.3145,0.0865,0.9439,1.2041,-0.9169,464.94
1,1.1403,0.925,0.7021,-0.3586,0.0665,611.03
1,0.8492,-0.3327,0.0976,-0.3586,0.5421,493.22
1,1.5264,-0.3327,1.5475,0.3453,-0.0441,568.61
1,0.8428,1.3443,1.5475,1.2041,1.9344,497.51
1,0.6658,0.0865,0.0976,1.2041,-0.9169,545.73
1,1.2885,0.5058,0.9439,1.2041,-0.6909,597.53
1,-0.3796,1.3443,-0.0765,-0.3586,-0.3675,480.51
2,1.3149,0.5058,0.9439,0.3453,0.5421,669.13
2,-0.7472,-2.0098,-1.5409,-1.8035,-1.0365,361.28
1,1.9521,0.925,2.5602,1.2041,1.118,580.37
2,-0.8085,-0.3327,-0.6956,-0.3586,-0.3675,363.77
